TRANSACTIONTYPE;"NUM POLICE

4036";CODE GARANTIE;TYPE GARANTIE
G;000000000771388;AAA;PRISE EN CHARGE
G;000000000771388;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000771388;BG;BRIS DE GLACE
G;000000000771388;CAS;CONTRE ASSURANCE SPECIALE
G;000000000771388;CP;COUT DE POLICE
G;000000000771388;INC;INCENDIE
G;000000000771388;RC;RESPONSABILITE CIVILE
G;000000000771388;RTI;RECOURS TIERS INCENDIE
G;000000000771388;VOL;VOL
G;000000000771417;AAA;PRISE EN CHARGE
G;000000000771417;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000771417;BG;BRIS DE GLACE
G;000000000771417;CAS;CONTRE ASSURANCE SPECIALE
G;000000000771417;CP;COUT DE POLICE
G;000000000771417;INC;INCENDIE
G;000000000771417;PIPT;PACKAGE IPT
G;000000000771417;RC;RESPONSABILITE CIVILE
G;000000000771417;RTI;RECOURS TIERS INCENDIE
G;000000000771417;VOL;VOL
G;000000000771536;AAA;PRISE EN CHARGE
G;000000000771536;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000771536;CAS;CONTRE ASSURANCE SPECIALE
G;000000000771536;CP;COUT DE POLICE
G;000000000771536;EXF;EXT. TIERCE FORCES DE LA NATUR
G;000000000771536;EXI;EXTENSION INCENDIE
G;000000000771536;INC;INCENDIE
G;000000000771536;PIDC;PACKAGE IND CONDUCTEUR
G;000000000771536;RC;RESPONSABILITE CIVILE
G;000000000771536;RTI;RECOURS TIERS INCENDIE
G;000000000771536;TR;GARANTIE TIERCE
G;000000000771536;VOL;VOL
G;000000000771536;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000771536;CAS;CONTRE ASSURANCE SPECIALE
G;000000000771536;CP;COUT DE POLICE
G;000000000771536;INC;INCENDIE
G;000000000771536;PIDC;PACKAGE IND CONDUCTEUR
G;000000000771536;RC;RESPONSABILITE CIVILE
G;000000000771536;RTI;RECOURS TIERS INCENDIE
G;000000000771536;TR;GARANTIE TIERCE
G;000000000771536;VOL;VOL
G;000000000771560;CAS;CONTRE ASSURANCE SPECIALE
G;000000000771560;CP;COUT DE POLICE
G;000000000771560;INC;INCENDIE
G;000000000771560;PIPT;PACKAGE IPT
G;000000000771560;RC;RESPONSABILITE CIVILE
G;000000000771560;RTI;RECOURS TIERS INCENDIE
G;000000000771560;VOL;VOL
G;000000000772356;AAA;PRISE EN CHARGE
G;000000000772356;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000772356;CAS;CONTRE ASSURANCE SPECIALE
G;000000000772356;CP;COUT DE POLICE
G;000000000772356;EXF;EXT. TIERCE FORCES DE LA NATUR
G;000000000772356;EXI;EXTENSION INCENDIE
G;000000000772356;INC;INCENDIE
G;000000000772356;PIDC;PACKAGE IND CONDUCTEUR
G;000000000772356;RC;RESPONSABILITE CIVILE
G;000000000772356;RTI;RECOURS TIERS INCENDIE
G;000000000772356;TR;GARANTIE TIERCE
G;000000000772356;VOL;VOL
G;000000000772356;AAA;PRISE EN CHARGE
G;000000000772356;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000772356;CAS;CONTRE ASSURANCE SPECIALE
G;000000000772356;CP;COUT DE POLICE
G;000000000772356;EXF;EXT. TIERCE FORCES DE LA NATUR
G;000000000772356;EXI;EXTENSION INCENDIE
G;000000000772356;INC;INCENDIE
G;000000000772356;PIDC;PACKAGE IND CONDUCTEUR
G;000000000772356;RC;RESPONSABILITE CIVILE
G;000000000772356;RTI;RECOURS TIERS INCENDIE
G;000000000772356;TR;GARANTIE TIERCE
G;000000000772356;VOL;VOL
G;000000000772356;AAA;PRISE EN CHARGE
G;000000000772356;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000772356;CAS;CONTRE ASSURANCE SPECIALE
G;000000000772356;CP;COUT DE POLICE
G;000000000772356;EXF;EXT. TIERCE FORCES DE LA NATUR
G;000000000772356;EXI;EXTENSION INCENDIE
G;000000000772356;INC;INCENDIE
G;000000000772356;PIDC;PACKAGE IND CONDUCTEUR
G;000000000772356;RC;RESPONSABILITE CIVILE
G;000000000772356;RTI;RECOURS TIERS INCENDIE
G;000000000772356;TR;GARANTIE TIERCE
G;000000000772356;VOL;VOL
G;000000000772356;AAA;PRISE EN CHARGE
G;000000000772356;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000772356;CAS;CONTRE ASSURANCE SPECIALE
G;000000000772356;CP;COUT DE POLICE
G;000000000772356;INC;INCENDIE
G;000000000772356;PIDC;PACKAGE IND CONDUCTEUR
G;000000000772356;RC;RESPONSABILITE CIVILE
G;000000000772356;RTI;RECOURS TIERS INCENDIE
G;000000000772356;TR;GARANTIE TIERCE
G;000000000772356;VOL;VOL
G;000000000772356;AAA;PRISE EN CHARGE
G;000000000772356;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000772356;CAS;CONTRE ASSURANCE SPECIALE
G;000000000772356;CP;COUT DE POLICE
G;000000000772356;INC;INCENDIE
G;000000000772356;PIDC;PACKAGE IND CONDUCTEUR
G;000000000772356;RC;RESPONSABILITE CIVILE
G;000000000772356;RTI;RECOURS TIERS INCENDIE
G;000000000772356;TR;GARANTIE TIERCE
G;000000000772356;VOL;VOL
G;000000000772430;AAA;PRISE EN CHARGE
G;000000000772430;ASSP;ASS GOLD 10JR ET CARGLASS
G;000000000772430;BG;BRIS DE GLACE
G;000000000772430;CAS;CONTRE ASSURANCE SPECIALE
G;000000000772430;CP;COUT DE POLICE
G;000000000772430;INC;INCENDIE
G;000000000772430;PIDC;PACKAGE IND CONDUCTEUR
G;000000000772430;RC;RESPONSABILITE CIVILE
G;000000000772430;RTI;RECOURS TIERS INCENDIE
G;000000000772430;VOL;VOL
G;000000000772585;AAA;PRISE EN CHARGE
G;000000000772585;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000772585;BG;BRIS DE GLACE
G;000000000772585;CAS;CONTRE ASSURANCE SPECIALE
G;000000000772585;CP;COUT DE POLICE
G;000000000772585;INC;INCENDIE
G;000000000772585;PIPT;PACKAGE IPT
G;000000000772585;RC;RESPONSABILITE CIVILE
G;000000000772585;RTI;RECOURS TIERS INCENDIE
G;000000000772585;VOL;VOL
G;000000000772704;AAA;PRISE EN CHARGE
G;000000000772704;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000772704;CAS;CONTRE ASSURANCE SPECIALE
G;000000000772704;CP;COUT DE POLICE
G;000000000772704;EXF;EXT. TIERCE FORCES DE LA NATUR
G;000000000772704;EXI;EXTENSION INCENDIE
G;000000000772704;INC;INCENDIE
G;000000000772704;PIPT;PACKAGE IPT
G;000000000772704;RC;RESPONSABILITE CIVILE
G;000000000772704;RTI;RECOURS TIERS INCENDIE
G;000000000772704;TR;GARANTIE TIERCE
G;000000000772704;VOL;VOL
G;000000000772708;AAA;PRISE EN CHARGE
G;000000000772708;ASSP;ASS GOLD 10JR ET CARGLASS
G;000000000772708;BG;BRIS DE GLACE
G;000000000772708;CAS;CONTRE ASSURANCE SPECIALE
G;000000000772708;CP;COUT DE POLICE
G;000000000772708;INC;INCENDIE
G;000000000772708;PIPT;PACKAGE IPT
G;000000000772708;RC;RESPONSABILITE CIVILE
G;000000000772708;RTI;RECOURS TIERS INCENDIE
G;000000000772708;VOL;VOL
G;000000000772708;AAA;PRISE EN CHARGE
G;000000000772708;ASSP;ASS GOLD 10JR ET CARGLASS
G;000000000772708;BG;BRIS DE GLACE
G;000000000772708;CAS;CONTRE ASSURANCE SPECIALE
G;000000000772708;CP;COUT DE POLICE
G;000000000772708;INC;INCENDIE
G;000000000772708;PIPT;PACKAGE IPT
G;000000000772708;RC;RESPONSABILITE CIVILE
G;000000000772708;RTI;RECOURS TIERS INCENDIE
G;000000000772708;VOL;VOL
G;000000000772708;AAA;PRISE EN CHARGE
G;000000000772708;ASSP;ASS GOLD 10JR ET CARGLASS
G;000000000772708;BG;BRIS DE GLACE
G;000000000772708;CAS;CONTRE ASSURANCE SPECIALE
G;000000000772708;CP;COUT DE POLICE
G;000000000772708;INC;INCENDIE
G;000000000772708;PIPT;PACKAGE IPT
G;000000000772708;RC;RESPONSABILITE CIVILE
G;000000000772708;RTI;RECOURS TIERS INCENDIE
G;000000000772708;VOL;VOL
G;000000000772835;CAS;CONTRE ASSURANCE SPECIALE
G;000000000772835;CP;COUT DE POLICE
G;000000000772835;INC;INCENDIE
G;000000000772835;PIPT;PACKAGE IPT
G;000000000772835;RC;RESPONSABILITE CIVILE
G;000000000772835;RTI;RECOURS TIERS INCENDIE
G;000000000772835;VOL;VOL
G;000000000772838;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000772838;CAS;CONTRE ASSURANCE SPECIALE
G;000000000772838;CP;COUT DE POLICE
G;000000000772838;INC;INCENDIE
G;000000000772838;PIDC;PACKAGE IND CONDUCTEUR
G;000000000772838;RC;RESPONSABILITE CIVILE
G;000000000772838;RTI;RECOURS TIERS INCENDIE
G;000000000772838;TR;GARANTIE TIERCE
G;000000000772838;VOL;VOL
G;000000000773030;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000773030;BG;BRIS DE GLACE
G;000000000773030;CAS;CONTRE ASSURANCE SPECIALE
G;000000000773030;CP;COUT DE POLICE
G;000000000773030;INC;INCENDIE
G;000000000773030;PIPT;PACKAGE IPT
G;000000000773030;RC;RESPONSABILITE CIVILE
G;000000000773030;RTI;RECOURS TIERS INCENDIE
G;000000000773030;VOL;VOL
G;000000000773264;AAA;PRISE EN CHARGE
G;000000000773264;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000773264;BG;BRIS DE GLACE
G;000000000773264;CAS;CONTRE ASSURANCE SPECIALE
G;000000000773264;CP;COUT DE POLICE
G;000000000773264;INC;INCENDIE
G;000000000773264;PIPT;PACKAGE IPT
G;000000000773264;RC;RESPONSABILITE CIVILE
G;000000000773264;RTI;RECOURS TIERS INCENDIE
G;000000000773264;VOL;VOL
G;000000000773295;BG;BRIS DE GLACE
G;000000000773295;CAS;CONTRE ASSURANCE SPECIALE
G;000000000773295;CP;COUT DE POLICE
G;000000000773295;INC;INCENDIE
G;000000000773295;PIDC;PACKAGE IND CONDUCTEUR
G;000000000773295;RC;RESPONSABILITE CIVILE
G;000000000773295;RTI;RECOURS TIERS INCENDIE
G;000000000773295;VOL;VOL
G;000000000773394;AAA;PRISE EN CHARGE
G;000000000773394;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000773394;BG;BRIS DE GLACE
G;000000000773394;CAS;CONTRE ASSURANCE SPECIALE
G;000000000773394;CP;COUT DE POLICE
G;000000000773394;EXF;EXT. TIERCE FORCES DE LA NATUR
G;000000000773394;EXI;EXTENSION INCENDIE
G;000000000773394;INC;INCENDIE
G;000000000773394;PIDC;PACKAGE IND CONDUCTEUR
G;000000000773394;RC;RESPONSABILITE CIVILE
G;000000000773394;RTI;RECOURS TIERS INCENDIE
G;000000000773394;VOL;VOL
G;000000000773394;AAA;PRISE EN CHARGE
G;000000000773394;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000773394;BG;BRIS DE GLACE
G;000000000773394;CAS;CONTRE ASSURANCE SPECIALE
G;000000000773394;CP;COUT DE POLICE
G;000000000773394;INC;INCENDIE
G;000000000773394;PIDC;PACKAGE IND CONDUCTEUR
G;000000000773394;RC;RESPONSABILITE CIVILE
G;000000000773394;RTI;RECOURS TIERS INCENDIE
G;000000000773394;VOL;VOL
G;000000000773394;AAA;PRISE EN CHARGE
G;000000000773394;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000773394;BG;BRIS DE GLACE
G;000000000773394;CAS;CONTRE ASSURANCE SPECIALE
G;000000000773394;CP;COUT DE POLICE
G;000000000773394;DOC;DOMMAGES AVEC COLLISION
G;000000000773394;INC;INCENDIE
G;000000000773394;PIDC;PACKAGE IND CONDUCTEUR
G;000000000773394;RC;RESPONSABILITE CIVILE
G;000000000773394;RTI;RECOURS TIERS INCENDIE
G;000000000773394;VOL;VOL
G;000000000773511;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000773511;BG;BRIS DE GLACE
G;000000000773511;CAS;CONTRE ASSURANCE SPECIALE
G;000000000773511;CP;COUT DE POLICE
G;000000000773511;INC;INCENDIE
G;000000000773511;PIDC;PACKAGE IND CONDUCTEUR
G;000000000773511;RC;RESPONSABILITE CIVILE
G;000000000773511;RTI;RECOURS TIERS INCENDIE
G;000000000773511;TR;GARANTIE TIERCE
G;000000000773511;VOL;VOL
G;000000000773763;AAA;PRISE EN CHARGE
G;000000000773763;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000773763;CAS;CONTRE ASSURANCE SPECIALE
G;000000000773763;CP;COUT DE POLICE
G;000000000773763;EXF;EXT. TIERCE FORCES DE LA NATUR
G;000000000773763;EXI;EXTENSION INCENDIE
G;000000000773763;INC;INCENDIE
G;000000000773763;PIPT;PACKAGE IPT
G;000000000773763;RC;RESPONSABILITE CIVILE
G;000000000773763;RTI;RECOURS TIERS INCENDIE
G;000000000773763;TR;GARANTIE TIERCE
G;000000000773763;VOL;VOL
G;000000000773772;AAA;PRISE EN CHARGE
G;000000000773772;CAS;CONTRE ASSURANCE SPECIALE
G;000000000773772;CP;COUT DE POLICE
G;000000000773772;INC;INCENDIE
G;000000000773772;PIDC;PACKAGE IND CONDUCTEUR
G;000000000773772;RC;RESPONSABILITE CIVILE
G;000000000773772;RTI;RECOURS TIERS INCENDIE
G;000000000773772;VOL;VOL
G;000000000773843;BG;BRIS DE GLACE
G;000000000773843;CAS;CONTRE ASSURANCE SPECIALE
G;000000000773843;CP;COUT DE POLICE
G;000000000773843;INC;INCENDIE
G;000000000773843;PIDC;PACKAGE IND CONDUCTEUR
G;000000000773843;RC;RESPONSABILITE CIVILE
G;000000000773843;RTI;RECOURS TIERS INCENDIE
G;000000000773843;VOL;VOL
G;000000000773872;AAA;PRISE EN CHARGE
G;000000000773872;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000773872;BG;BRIS DE GLACE
G;000000000773872;CAS;CONTRE ASSURANCE SPECIALE
G;000000000773872;CP;COUT DE POLICE
G;000000000773872;INC;INCENDIE
G;000000000773872;PIPT;PACKAGE IPT
G;000000000773872;RC;RESPONSABILITE CIVILE
G;000000000773872;RTI;RECOURS TIERS INCENDIE
G;000000000773872;TR;GARANTIE TIERCE
G;000000000773872;VOL;VOL
G;000000000773872;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000773872;BG;BRIS DE GLACE
G;000000000773872;CAS;CONTRE ASSURANCE SPECIALE
G;000000000773872;CP;COUT DE POLICE
G;000000000773872;INC;INCENDIE
G;000000000773872;PIPT;PACKAGE IPT
G;000000000773872;RC;RESPONSABILITE CIVILE
G;000000000773872;RTI;RECOURS TIERS INCENDIE
G;000000000773872;TR;GARANTIE TIERCE
G;000000000773872;VOL;VOL
G;000000000774071;AAA;PRISE EN CHARGE
G;000000000774071;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000774071;BG;BRIS DE GLACE
G;000000000774071;CAS;CONTRE ASSURANCE SPECIALE
G;000000000774071;CP;COUT DE POLICE
G;000000000774071;INC;INCENDIE
G;000000000774071;PIDC;PACKAGE IND CONDUCTEUR
G;000000000774071;PIPT;PACKAGE IPT
G;000000000774071;RC;RESPONSABILITE CIVILE
G;000000000774071;RTI;RECOURS TIERS INCENDIE
G;000000000774071;VOL;VOL
G;000000000774075;AAA;PRISE EN CHARGE
G;000000000774075;ASSP;ASS GOLD 10JR ET CARGLASS
G;000000000774075;BG;BRIS DE GLACE
G;000000000774075;CAS;CONTRE ASSURANCE SPECIALE
G;000000000774075;CP;COUT DE POLICE
G;000000000774075;DOC;DOMMAGES AVEC COLLISION
G;000000000774075;INC;INCENDIE
G;000000000774075;PIPT;PACKAGE IPT
G;000000000774075;RC;RESPONSABILITE CIVILE
G;000000000774075;RTI;RECOURS TIERS INCENDIE
G;000000000774075;VOL;VOL
G;000000000774120;CAS;CONTRE ASSURANCE SPECIALE
G;000000000774120;CP;COUT DE POLICE
G;000000000774120;INC;INCENDIE
G;000000000774120;PIPT;PACKAGE IPT
G;000000000774120;RC;RESPONSABILITE CIVILE
G;000000000774120;RTI;RECOURS TIERS INCENDIE
G;000000000774120;VOL;VOL
G;000000000774349;AAA;PRISE EN CHARGE
G;000000000774349;BG;BRIS DE GLACE
G;000000000774349;CAS;CONTRE ASSURANCE SPECIALE
G;000000000774349;CP;COUT DE POLICE
G;000000000774349;INC;INCENDIE
G;000000000774349;PIPT;PACKAGE IPT
G;000000000774349;RC;RESPONSABILITE CIVILE
G;000000000774349;RTI;RECOURS TIERS INCENDIE
G;000000000774349;VOL;VOL
G;000000000774832;BG;BRIS DE GLACE
G;000000000774832;CAS;CONTRE ASSURANCE SPECIALE
G;000000000774832;CP;COUT DE POLICE
G;000000000774832;INC;INCENDIE
G;000000000774832;PIDC;PACKAGE IND CONDUCTEUR
G;000000000774832;RC;RESPONSABILITE CIVILE
G;000000000774832;RTI;RECOURS TIERS INCENDIE
G;000000000774832;TR;GARANTIE TIERCE
G;000000000774832;VOL;VOL
G;000000000775083;AAA;PRISE EN CHARGE
G;000000000775083;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000775083;CAS;CONTRE ASSURANCE SPECIALE
G;000000000775083;CP;COUT DE POLICE
G;000000000775083;EXF;EXT. TIERCE FORCES DE LA NATUR
G;000000000775083;EXI;EXTENSION INCENDIE
G;000000000775083;INC;INCENDIE
G;000000000775083;PIDC;PACKAGE IND CONDUCTEUR
G;000000000775083;PIPT;PACKAGE IPT
G;000000000775083;RC;RESPONSABILITE CIVILE
G;000000000775083;RTI;RECOURS TIERS INCENDIE
G;000000000775083;TR;GARANTIE TIERCE
G;000000000775083;VOL;VOL
G;000000000775083;AAA;PRISE EN CHARGE
G;000000000775083;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000775083;CAS;CONTRE ASSURANCE SPECIALE
G;000000000775083;CP;COUT DE POLICE
G;000000000775083;EXF;EXT. TIERCE FORCES DE LA NATUR
G;000000000775083;INC;INCENDIE
G;000000000775083;PIDC;PACKAGE IND CONDUCTEUR
G;000000000775083;PIPT;PACKAGE IPT
G;000000000775083;RC;RESPONSABILITE CIVILE
G;000000000775083;RTI;RECOURS TIERS INCENDIE
G;000000000775083;TR;GARANTIE TIERCE
G;000000000775083;VOL;VOL
G;000000000775332;AAA;PRISE EN CHARGE
G;000000000775332;BG;BRIS DE GLACE
G;000000000775332;CAS;CONTRE ASSURANCE SPECIALE
G;000000000775332;CP;COUT DE POLICE
G;000000000775332;INC;INCENDIE
G;000000000775332;PIDC;PACKAGE IND CONDUCTEUR
G;000000000775332;RC;RESPONSABILITE CIVILE
G;000000000775332;RTI;RECOURS TIERS INCENDIE
G;000000000775332;VOL;VOL
G;000000000775335;AAA;PRISE EN CHARGE
G;000000000775335;ASS;ASS GOLD ET CARGLASS 60
G;000000000775335;BG;BRIS DE GLACE
G;000000000775335;CAS;CONTRE ASSURANCE SPECIALE
G;000000000775335;CP;COUT DE POLICE
G;000000000775335;DOC;DOMMAGES AVEC COLLISION
G;000000000775335;EXF;EXT. TIERCE FORCES DE LA NATUR
G;000000000775335;EXI;EXTENSION INCENDIE
G;000000000775335;INC;INCENDIE
G;000000000775335;PIPT;PACKAGE IPT
G;000000000775335;RC;RESPONSABILITE CIVILE
G;000000000775335;RTI;RECOURS TIERS INCENDIE
G;000000000775335;VOL;VOL
G;000000000775337;ASSP;ASS GOLD 10JR ET CARGLASS
G;000000000775337;BG;BRIS DE GLACE
G;000000000775337;CAS;CONTRE ASSURANCE SPECIALE
G;000000000775337;CP;COUT DE POLICE
G;000000000775337;INC;INCENDIE
G;000000000775337;PIDC;PACKAGE IND CONDUCTEUR
G;000000000775337;RC;RESPONSABILITE CIVILE
G;000000000775337;RTI;RECOURS TIERS INCENDIE
G;000000000775337;VOL;VOL
G;000000000775805;BG;BRIS DE GLACE
G;000000000775805;CAS;CONTRE ASSURANCE SPECIALE
G;000000000775805;CP;COUT DE POLICE
G;000000000775805;INC;INCENDIE
G;000000000775805;PIDC;PACKAGE IND CONDUCTEUR
G;000000000775805;RC;RESPONSABILITE CIVILE
G;000000000775805;RTI;RECOURS TIERS INCENDIE
G;000000000775805;VOL;VOL
G;000000000775995;AAA;PRISE EN CHARGE
G;000000000775995;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000775995;BG;BRIS DE GLACE
G;000000000775995;CAS;CONTRE ASSURANCE SPECIALE
G;000000000775995;CP;COUT DE POLICE
G;000000000775995;INC;INCENDIE
G;000000000775995;PIPT;PACKAGE IPT
G;000000000775995;RC;RESPONSABILITE CIVILE
G;000000000775995;RTI;RECOURS TIERS INCENDIE
G;000000000775995;TR;GARANTIE TIERCE
G;000000000775995;VOL;VOL
G;000000000776079;AAA;PRISE EN CHARGE
G;000000000776079;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000776079;CAS;CONTRE ASSURANCE SPECIALE
G;000000000776079;CP;COUT DE POLICE
G;000000000776079;INC;INCENDIE
G;000000000776079;PIPT;PACKAGE IPT
G;000000000776079;RC;RESPONSABILITE CIVILE
G;000000000776079;RTI;RECOURS TIERS INCENDIE
G;000000000776079;TR;GARANTIE TIERCE
G;000000000776079;VOL;VOL
G;000000000776246;AAA;PRISE EN CHARGE
G;000000000776246;ASSP;ASS GOLD 10JR ET CARGLASS
G;000000000776246;CAS;CONTRE ASSURANCE SPECIALE
G;000000000776246;CP;COUT DE POLICE
G;000000000776246;EXE;EXTENSION DE TIERCE EMEUTES
G;000000000776246;INC;INCENDIE
G;000000000776246;PIPT;PACKAGE IPT
G;000000000776246;RC;RESPONSABILITE CIVILE
G;000000000776246;RTI;RECOURS TIERS INCENDIE
G;000000000776246;TR;GARANTIE TIERCE
G;000000000776246;VOL;VOL
G;000000000776264;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000776264;BG;BRIS DE GLACE
G;000000000776264;CAS;CONTRE ASSURANCE SPECIALE
G;000000000776264;CP;COUT DE POLICE
G;000000000776264;INC;INCENDIE
G;000000000776264;PIDC;PACKAGE IND CONDUCTEUR
G;000000000776264;RC;RESPONSABILITE CIVILE
G;000000000776264;RTI;RECOURS TIERS INCENDIE
G;000000000776264;VOL;VOL
G;000000000776391;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000776391;BG;BRIS DE GLACE
G;000000000776391;CAS;CONTRE ASSURANCE SPECIALE
G;000000000776391;CP;COUT DE POLICE
G;000000000776391;INC;INCENDIE
G;000000000776391;RC;RESPONSABILITE CIVILE
G;000000000776391;RTI;RECOURS TIERS INCENDIE
G;000000000776391;TR;GARANTIE TIERCE
G;000000000776391;VOL;VOL
G;000000000776451;AAA;PRISE EN CHARGE
G;000000000776451;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000776451;CAS;CONTRE ASSURANCE SPECIALE
G;000000000776451;CP;COUT DE POLICE
G;000000000776451;EXF;EXT. TIERCE FORCES DE LA NATUR
G;000000000776451;EXI;EXTENSION INCENDIE
G;000000000776451;INC;INCENDIE
G;000000000776451;PIPT;PACKAGE IPT
G;000000000776451;RC;RESPONSABILITE CIVILE
G;000000000776451;RTI;RECOURS TIERS INCENDIE
G;000000000776451;TR;GARANTIE TIERCE
G;000000000776451;VOL;VOL
G;000000000776451;AAA;PRISE EN CHARGE
G;000000000776451;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000776451;CAS;CONTRE ASSURANCE SPECIALE
G;000000000776451;CP;COUT DE POLICE
G;000000000776451;EXF;EXT. TIERCE FORCES DE LA NATUR
G;000000000776451;INC;INCENDIE
G;000000000776451;PIPT;PACKAGE IPT
G;000000000776451;RC;RESPONSABILITE CIVILE
G;000000000776451;RTI;RECOURS TIERS INCENDIE
G;000000000776451;TR;GARANTIE TIERCE
G;000000000776451;VOL;VOL
G;000000000776461;AAA;PRISE EN CHARGE
G;000000000776461;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000776461;BG;BRIS DE GLACE
G;000000000776461;CAS;CONTRE ASSURANCE SPECIALE
G;000000000776461;CP;COUT DE POLICE
G;000000000776461;EXF;EXT. TIERCE FORCES DE LA NATUR
G;000000000776461;EXI;EXTENSION INCENDIE
G;000000000776461;INC;INCENDIE
G;000000000776461;PIDC;PACKAGE IND CONDUCTEUR
G;000000000776461;RC;RESPONSABILITE CIVILE
G;000000000776461;RTI;RECOURS TIERS INCENDIE
G;000000000776461;TR;GARANTIE TIERCE
G;000000000776461;VOL;VOL
G;000000000776526;AAA;PRISE EN CHARGE
G;000000000776526;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000776526;BG;BRIS DE GLACE
G;000000000776526;CAS;CONTRE ASSURANCE SPECIALE
G;000000000776526;CP;COUT DE POLICE
G;000000000776526;INC;INCENDIE
G;000000000776526;PIDC;PACKAGE IND CONDUCTEUR
G;000000000776526;PIPT;PACKAGE IPT
G;000000000776526;RC;RESPONSABILITE CIVILE
G;000000000776526;RTI;RECOURS TIERS INCENDIE
G;000000000776526;TR;GARANTIE TIERCE
G;000000000776526;VOL;VOL
G;000000000776652;AAA;PRISE EN CHARGE
G;000000000776652;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000776652;BG;BRIS DE GLACE
G;000000000776652;CAS;CONTRE ASSURANCE SPECIALE
G;000000000776652;CP;COUT DE POLICE
G;000000000776652;INC;INCENDIE
G;000000000776652;PIDC;PACKAGE IND CONDUCTEUR
G;000000000776652;RC;RESPONSABILITE CIVILE
G;000000000776652;RTI;RECOURS TIERS INCENDIE
G;000000000776652;VOL;VOL
G;000000000776852;AAA;PRISE EN CHARGE
G;000000000776852;ASSP;ASS GOLD 10JR ET CARGLASS
G;000000000776852;CAS;CONTRE ASSURANCE SPECIALE
G;000000000776852;CP;COUT DE POLICE
G;000000000776852;INC;INCENDIE
G;000000000776852;PIDC;PACKAGE IND CONDUCTEUR
G;000000000776852;RC;RESPONSABILITE CIVILE
G;000000000776852;RTI;RECOURS TIERS INCENDIE
G;000000000776852;TR;GARANTIE TIERCE
G;000000000776852;VOL;VOL
G;000000000777051;AAA;PRISE EN CHARGE
G;000000000777051;BG;BRIS DE GLACE
G;000000000777051;CAS;CONTRE ASSURANCE SPECIALE
G;000000000777051;CP;COUT DE POLICE
G;000000000777051;EXF;EXT. TIERCE FORCES DE LA NATUR
G;000000000777051;EXI;EXTENSION INCENDIE
G;000000000777051;INC;INCENDIE
G;000000000777051;PIPT;PACKAGE IPT
G;000000000777051;RC;RESPONSABILITE CIVILE
G;000000000777051;RTI;RECOURS TIERS INCENDIE
G;000000000777051;VOL;VOL
G;000000000777121;ASSA;ASSISTANCE GOLD 10JR SS CARGL
G;000000000777121;CAS;CONTRE ASSURANCE SPECIALE
G;000000000777121;CP;COUT DE POLICE
G;000000000777121;INC;INCENDIE
G;000000000777121;PIPT;PACKAGE IPT
